"","CensusTract","hpi2score","hpi2_pctile_pos","hpi_least_healthy_25pct","quartiles","quintiles"
"497",6037201301,-0.362545189,27.52470166,"No",2,2
"498",6037201302,0.287094657,67.52213525,"No",3,4
"499",6037201401,-0.358984652,27.71718209,"No",2,2
"500",6037201402,-0.197378816,38.07262928,"No",2,2
"501",6037201501,-0.596738854,15.60374695,"Yes",1,1
"502",6037201503,-0.532011597,18.56794559,"Yes",1,1
"503",6037201504,-0.302469744,31.39997434,"No",2,2
"504",6037201601,-0.441341362,23.40562043,"Yes",1,2
"505",6037201602,-0.187458352,38.65007058,"No",2,2
"506",6037201700,-0.211657019,37.0973951,"No",2,2
"507",6037203100,-0.927238337,4.221737457,"Yes",1,1
"508",6037203200,-0.594659663,15.69357115,"Yes",1,1
"509",6037203300,-0.405339576,25.30476068,"No",2,2
"510",6037203500,-0.490882887,20.71089439,"Yes",1,2
"511",6037203600,-0.852547573,5.864237136,"Yes",1,1
"512",6037203710,-0.826318814,6.698319004,"Yes",1,1
"513",6037203720,-0.991330374,2.951366611,"Yes",1,1
"514",6037203800,-0.468284762,21.85294495,"Yes",1,2
"515",6037203900,-0.46940654,21.82728089,"Yes",1,2
"516",6037204110,-0.544608331,18.0803285,"Yes",1,1
"517",6037204120,-0.768090359,8.58462723,"Yes",1,1
"518",6037204200,-0.825261798,6.723983062,"Yes",1,1
"519",6037204300,-0.889165444,4.953163095,"Yes",1,1
"520",6037204410,-0.68538394,11.67714616,"Yes",1,1
"521",6037204420,-1.110246375,1.411523162,"Yes",1,1
"522",6037204600,-0.615619437,14.85948929,"Yes",1,1
"523",6037204700,-0.413246803,24.82997562,"Yes",1,2
"524",6037204810,-0.725603292,10.02181445,"Yes",1,1
"525",6037204820,-0.447409304,22.99499551,"Yes",1,2
"526",6037204910,-0.707802483,10.76607212,"Yes",1,1
"527",6037204920,-0.555716867,17.49005518,"Yes",1,1
"528",6037205110,-0.969780881,3.246503272,"Yes",1,1
"529",6037205120,-1.226999141,0.641601437,"Yes",1,1
"530",6037206010,-0.809719181,7.288592326,"Yes",1,1
"531",6037206020,NA,NA,"",NA,NA
"532",6037206031,0.374382256,72.75760298,"No",3,4
"533",6037206032,-0.624182296,14.56435262,"Yes",1,1
"534",6037206050,-1.152161217,1.090722443,"Yes",1,1
"535",6037206200,-1.412297337,0.218144489,"Yes",1,1
"536",6037206300,NA,NA,"",NA,NA
"537",6037207101,-0.572287864,16.72013345,"Yes",1,1
"538",6037207102,-0.699141285,11.04837675,"Yes",1,1
"539",6037207103,-1.233640165,0.628769408,"Yes",1,1
"540",6037207301,-0.193687561,38.34210189,"No",2,2
"541",6037207302,-0.674572234,12.26741948,"Yes",1,1
"542",6037207400,NA,NA,"",NA,NA
"543",6037207501,0.611449701,85.79494418,"No",4,5
"544",6037207502,0.124790804,57.12819197,"No",3,3
"545",6037207710,0.19389256,61.37559348,"No",3,4
"546",6037207900,0.06041138,52.98344668,"No",3,3
"547",6037208000,-0.692453707,11.3820095,"Yes",1,1
"548",6037208301,-0.601294656,15.32144232,"Yes",1,1
"549",6037208302,-0.663459776,12.79353266,"Yes",1,1
"550",6037208401,-0.578087155,16.46349288,"Yes",1,1
"551",6037208402,-0.35465396,27.9481586,"No",2,2
"552",6037208501,-0.263543165,33.86372385,"No",2,2
"553",6037208502,-0.865866012,5.504940331,"Yes",1,1
"554",6037208610,-0.555082584,17.57987938,"Yes",1,1
"555",6037208620,-0.715674749,10.41960734,"Yes",1,1
"556",6037208710,-0.186638779,38.70139869,"No",2,2
"557",6037208720,-0.822678701,6.83947132,"Yes",1,1
"558",6037208801,-0.855601424,5.748748877,"Yes",1,1
"559",6037208802,-0.55520643,17.56704735,"Yes",1,1
"560",6037208902,-0.963269264,3.464647761,"Yes",1,1
"561",6037208903,-1.136110235,1.231874759,"Yes",1,1
"562",6037208904,-1.208811545,0.731425638,"Yes",1,1
"563",6037209102,-1.188515639,0.872577955,"Yes",1,1
"564",6037209103,-1.046953468,2.194276915,"Yes",1,1
"565",6037209104,-0.63064382,14.25638393,"Yes",1,1
"566",6037209200,-0.936423934,4.106249198,"Yes",1,1
"567",6037209300,-0.636715486,13.99974336,"Yes",1,1
"568",6037209401,-0.948518101,3.875272681,"Yes",1,1
"569",6037209402,-1.204719719,0.744257667,"Yes",1,1
"570",6037209403,-1.266247142,0.487617092,"Yes",1,1
"571",6037209510,-0.879716527,5.081483383,"Yes",1,1
"572",6037209520,-0.866445548,5.453612216,"Yes",1,1
"573",6037209810,-0.821336891,6.865135378,"Yes",1,1
"574",6037209820,-0.994885845,2.912870525,"Yes",1,1
"575",6037210010,-0.905099924,4.606698319,"Yes",1,1
"576",6037211000,0.705192966,89.6445528,"No",4,5
"577",6037211120,-0.22268558,36.39163352,"No",2,2
"578",6037211121,-0.363160326,27.46054151,"No",2,2
"579",6037211122,-0.33217006,29.39817785,"No",2,2
"580",6037211201,-0.574147814,16.60464519,"Yes",1,1
"581",6037211202,-0.541798128,18.22148082,"Yes",1,1
"582",6037211310,-0.781570219,8.186834339,"Yes",1,1
"583",6037211320,-0.640649899,13.78159887,"Yes",1,1
"584",6037211410,-0.61565064,14.84665726,"Yes",1,1
"585",6037211420,-0.648836238,13.40947004,"Yes",1,1
"586",6037211500,-0.209716254,37.25137944,"No",2,2
"587",6037211701,0.281491184,67.11151033,"No",3,4
"588",6037211703,-0.3138236,30.70704478,"No",2,2
"589",6037211704,-0.311777887,30.8481971,"No",2,2
"590",6037211802,-0.349849577,28.32028744,"No",2,2
"591",6037211803,-0.625470132,14.52585654,"Yes",1,1
"592",6037211804,-0.287886692,32.22122418,"No",2,2
"593",6037211910,-0.484552296,21.05735917,"Yes",1,2
"594",6037211921,-0.832384699,6.454510458,"Yes",1,1
"595",6037211922,-0.160641451,40.2669062,"No",2,3
"596",6037212101,-0.174231023,39.38149621,"No",2,2
"597",6037212102,-0.680852031,11.84396253,"Yes",1,1
"598",6037212202,-1.00526815,2.797382266,"Yes",1,1
"599",6037212203,-1.028606092,2.34826126,"Yes",1,1
"600",6037212204,-0.840513975,6.223533941,"Yes",1,1
"601",6037212303,-0.579789584,16.42499679,"Yes",1,1
"602",6037212304,-0.913609412,4.452713974,"Yes",1,1
"603",6037212305,-0.810537319,7.262928269,"Yes",1,1
"604",6037212306,-0.441845708,23.34146028,"Yes",1,2
"605",6037212410,-0.511856409,19.65866804,"Yes",1,1
"606",6037212420,-0.71915935,10.25279097,"Yes",1,1
"607",6037212501,-0.252434652,34.40266906,"No",2,2
"608",6037212502,-0.159221807,40.3567304,"No",2,3
"609",6037212610,-0.296439756,31.66944694,"No",2,2
"610",6037212620,-0.527646034,18.82458617,"Yes",1,1
"611",6037212701,-0.366797223,27.21673297,"No",2,2
"612",6037212702,0.232289358,63.68535866,"No",3,4
"613",6037212800,-0.123890987,42.33286283,"No",2,3
"614",6037212900,-0.549903779,17.83651995,"Yes",1,1
"615",6037213100,-0.190995019,38.44475812,"No",2,2
"616",6037213201,-0.712127285,10.5350956,"Yes",1,1
"617",6037213202,-0.573716722,16.64314128,"Yes",1,1
"618",6037213310,-0.600611245,15.35993841,"Yes",1,1
"619",6037213320,-0.913189803,4.478378032,"Yes",1,1
"620",6037213401,-0.746136507,9.303220839,"Yes",1,1
"621",6037213402,-0.592644595,15.78339535,"Yes",1,1
"622",6037214000,0.324839391,69.67791608,"No",3,4
"623",6037214100,0.578147285,83.95996407,"No",4,5
"624",6037214400,0.471692233,78.35236751,"No",4,4
"625",6037214501,0.111825674,56.37110227,"No",3,3
"626",6037214502,0.251096813,65.07121776,"No",3,4
"627",6037214503,0.354311797,71.60272039,"No",3,4
"628",6037214600,0.579556095,84.03695624,"No",4,5
"629",6037214700,0.584342148,84.30642885,"No",4,5
"630",6037214800,0.682451368,88.6179905,"No",4,5
"631",6037214901,0.08421166,54.69010651,"No",3,3
"632",6037214902,0.570601257,83.72898755,"No",4,5
"633",6037215101,0.178025503,60.4901835,"No",3,4
"634",6037215102,0.391776755,73.88682151,"No",3,4
"635",6037216100,0.32340016,69.49826768,"No",3,4
"636",6037216200,0.345956038,70.98678301,"No",3,4
"637",6037216300,0.50103004,79.85371487,"No",4,4
"638",6037216401,0.282493548,67.1885025,"No",3,4
"639",6037216402,0.363345488,72.07750545,"No",3,4
"640",6037216700,0.085326938,54.74143462,"No",3,3
"641",6037216800,0.546433966,82.29180033,"No",4,5
"642",6037216900,-0.07773371,45.06608495,"No",2,3
"643",6037217001,0.171473744,59.96407032,"No",3,3
"644",6037217002,0.251314887,65.10971385,"No",3,4
"645",6037217100,0.116302408,56.55075067,"No",3,3
"646",6037217200,0.068152828,53.61221609,"No",3,3
"647",6037218110,-0.391975125,25.90786603,"No",2,2
"648",6037218120,-0.728035598,9.90632619,"Yes",1,1
"649",6037218210,-0.483867528,21.08302323,"Yes",1,2
"650",6037218220,-0.319086056,30.23225972,"No",2,2
"651",6037218300,-0.641495949,13.74310278,"Yes",1,1
"652",6037218400,-0.683502352,11.75413833,"Yes",1,1
"653",6037218500,-0.462755977,22.0069293,"Yes",1,2
"654",6037218600,-0.282144562,32.56768895,"No",2,2
"655",6037218701,-0.428417279,24.08571795,"Yes",1,2
"656",6037218702,-0.786248645,8.058514051,"Yes",1,1
"657",6037218800,-0.520046774,19.27370717,"Yes",1,1
"658",6037218900,-0.538812679,18.31130502,"Yes",1,1
"659",6037219010,-0.691840932,11.40767355,"Yes",1,1
"660",6037219020,-0.581514908,16.30950853,"Yes",1,1
"661",6037219300,-0.920698401,4.337225715,"Yes",1,1
"662",6037219500,0.107122128,56.1144617,"No",3,3
"663",6037219700,-0.242953658,34.96727833,"No",2,2
"664",6037219800,-0.762616119,8.751443603,"Yes",1,1
"665",6037219901,-0.685703736,11.66431413,"Yes",1,1
"666",6037219902,-0.263461026,33.87655588,"No",2,2
"667",6037220000,-0.229580293,35.94251251,"No",2,2
"668",6037220100,-0.776063704,8.302322597,"Yes",1,1
"669",6037221110,-1.071150869,1.783651995,"Yes",1,1
"670",6037221120,-0.807550433,7.378416528,"Yes",1,1
"671",6037221210,-0.565852863,16.93827794,"Yes",1,1
"672",6037221220,-0.654770336,13.16566149,"Yes",1,1
"673",6037221302,-0.839432542,6.274862056,"Yes",1,1
"674",6037221303,-0.698222175,11.15103298,"Yes",1,1
"675",6037221304,-0.629835377,14.28204799,"Yes",1,1
"676",6037221401,-1.014794654,2.65622995,"Yes",1,1
"677",6037221402,-0.423425118,24.26536635,"Yes",1,2
"678",6037221500,-0.721233667,10.16296677,"Yes",1,1
"679",6037221601,-0.690022071,11.4718337,"Yes",1,1
"680",6037221602,-0.83094881,6.518670602,"Yes",1,1
"681",6037221710,-0.576085379,16.52765302,"Yes",1,1
"682",6037221810,-1.016290371,2.566405749,"Yes",1,1
"683",6037221820,-0.540968099,18.24714487,"Yes",1,1
"684",6037221900,-0.843504424,6.159373797,"Yes",1,1
"685",6037222001,-0.224352928,36.2504812,"No",2,2
"686",6037222002,-0.322920141,29.98845117,"No",2,2
"687",6037222100,-0.646944604,13.5249583,"Yes",1,1
"688",6037222200,-0.47557463,21.5193122,"Yes",1,2
"689",6037222500,-0.635774761,14.02540742,"Yes",1,1
"690",6037222600,-0.578737632,16.45066085,"Yes",1,1
"691",6037222700,NA,NA,"",NA,NA
"692",6037224010,-1.143273562,1.180546644,"Yes",1,1
"693",6037224020,-1.041621215,2.24560503,"Yes",1,1
"694",6037224200,-0.81095459,7.237264211,"Yes",1,1
"695",6037224310,-0.851889232,5.889901193,"Yes",1,1
"696",6037224320,-0.846853107,6.043885538,"Yes",1,1
"697",6037224410,-0.650710393,13.33247786,"Yes",1,1
"698",6037224420,-0.968036172,3.323495445,"Yes",1,1
"699",6037224600,-0.741600798,9.482869242,"Yes",1,1
"700",6037224700,NA,NA,"",NA,NA
"701",6037226001,-0.666067637,12.66521237,"Yes",1,1
"702",6037226002,-0.636185543,14.01257539,"Yes",1,1
"703",6037226410,-0.731411664,9.816501989,"Yes",1,1
"704",6037226420,-1.015009045,2.630565892,"Yes",1,1
"705",6037226700,-0.849510093,6.005389452,"Yes",1,1
"706",6037227010,-0.815637222,7.096111895,"Yes",1,1
"707",6037227020,-0.70183965,10.97138458,"Yes",1,1
"708",6037228100,-0.776692328,8.289490568,"Yes",1,1
"709",6037228210,-0.783242915,8.135506224,"Yes",1,1
"710",6037228220,-0.858863715,5.62042859,"Yes",1,1
"711",6037228310,-1.072859411,1.770819967,"Yes",1,1
"712",6037228320,-0.879109855,5.145643526,"Yes",1,1
"713",6037228410,-0.966737294,3.387655588,"Yes",1,1
"714",6037228420,-0.773814839,8.417810856,"Yes",1,1
"715",6037228500,-1.059871045,1.976132427,"Yes",1,1
"716",6037228600,-0.832977816,6.428846401,"Yes",1,1
"717",6037228710,-0.875726803,5.20980367,"Yes",1,1
"718",6037228720,-0.862963538,5.581932504,"Yes",1,1
"719",6037228800,-0.967842005,3.349159502,"Yes",1,1
"720",6037228900,-1.193361049,0.82124984,"Yes",1,1
"721",6037229100,-0.603405554,15.25728218,"Yes",1,1
"722",6037229200,-1.025558515,2.399589375,"Yes",1,1
"723",6037229300,-0.959379186,3.58013602,"Yes",1,1
"724",6037229410,-0.948001793,3.888104709,"Yes",1,1
"725",6037229420,-0.831607407,6.493006544,"Yes",1,1
"726",6037231100,-1.163109833,1.065058386,"Yes",1,1
"727",6037231210,-0.898248307,4.735018606,"Yes",1,1
"728",6037231220,-1.016219476,2.579237777,"Yes",1,1
"729",6037231300,-1.029496674,2.335429231,"Yes",1,1
"730",6037231400,-0.868706853,5.389452072,"Yes",1,1
"731",6037231500,-0.457348343,22.48171436,"Yes",1,2
"732",6037231600,-0.71036752,10.66341589,"Yes",1,1
"733",6037231710,-1.070062255,1.822148082,"Yes",1,1
"734",6037231720,-0.98784344,3.015526755,"Yes",1,1
"735",6037231800,-0.947856971,3.900936738,"Yes",1,1
"736",6037231900,-0.84471827,6.108045682,"Yes",1,1
"737",6037232110,-1.014784681,2.669061979,"Yes",1,1
"738",6037232120,-0.891747742,4.927499038,"Yes",1,1
"739",6037232200,-0.952767474,3.785448479,"Yes",1,1
"740",6037232300,-0.676407075,12.12626716,"Yes",1,1
"741",6037232400,-0.800828576,7.545232901,"Yes",1,1
"742",6037232500,-0.816325116,7.070447838,"Yes",1,1
"743",6037232600,-0.989723154,2.977030669,"Yes",1,1
"744",6037232700,-0.954670371,3.708456307,"Yes",1,1
"745",6037232800,-0.840098199,6.249197998,"Yes",1,1
"746",6037234000,-0.052943779,46.55460028,"No",2,3
"747",6037234200,-0.241399891,35.08276659,"No",2,2
"748",6037234300,-0.580640925,16.34800462,"Yes",1,1
"749",6037234501,-0.866310054,5.479276274,"Yes",1,1
"750",6037234502,-0.898573683,4.722186578,"Yes",1,1
"751",6037234600,-0.503405297,20.09495701,"Yes",1,2
"752",6037234700,-0.819063905,6.929295522,"Yes",1,1
"753",6037234800,-0.522827964,19.09405877,"Yes",1,1
"754",6037234901,-1.102661918,1.475683306,"Yes",1,1
"755",6037234902,-0.917066675,4.38855383,"Yes",1,1
"756",6037235100,-0.048052305,46.81124086,"No",2,3
"757",6037235201,-0.480884591,21.28833569,"Yes",1,2
"758",6037235202,-1.038112092,2.284101116,"Yes",1,1
"759",6037236000,0.411457384,75.09303221,"No",4,4
"760",6037236100,-0.78252039,8.161170281,"Yes",1,1
"761",6037236202,-0.702735473,10.90722443,"Yes",1,1
"762",6037236203,-0.608416006,15.07763377,"Yes",1,1
"763",6037236204,-0.805245337,7.429744643,"Yes",1,1
"764",6037236400,-0.227825417,36.04516874,"No",2,2
"765",6037237101,-0.87158163,5.299627871,"Yes",1,1
"766",6037237102,-0.87918261,5.132811497,"Yes",1,1
"767",6037237201,-0.692847383,11.34351341,"Yes",1,1
"768",6037237202,-0.595673856,15.64224304,"Yes",1,1
"769",6037237300,-0.528131713,18.74759399,"Yes",1,1
"770",6037237401,-0.589345119,15.92454767,"Yes",1,1
"771",6037237402,-0.655019907,13.15282946,"Yes",1,1
"772",6037237500,-0.845231862,6.082381625,"Yes",1,1
"773",6037237600,-0.789881868,7.904529706,"Yes",1,1
"774",6037237710,-0.801038535,7.532400873,"Yes",1,1
"775",6037237720,-1.18347701,0.898242012,"Yes",1,1
"776",6037237800,-0.566979612,16.89978186,"Yes",1,1
"777",6037237900,-0.66820712,12.57538817,"Yes",1,1
"778",6037238000,-0.460820734,22.19940973,"Yes",1,2
"779",6037238100,-0.403151812,25.40741691,"No",2,2
"780",6037238200,-0.68800158,11.58732196,"Yes",1,1
"781",6037238310,-1.214725534,0.71859361,"Yes",1,1
"782",6037238320,-0.900819423,4.683690491,"Yes",1,1
"783",6037238400,-0.66881105,12.53689208,"Yes",1,1
"784",6037239201,-0.930726387,4.170409342,"Yes",1,1
"785",6037239202,-1.003822614,2.848710381,"Yes",1,1
"786",6037239310,-0.879940727,5.068651354,"Yes",1,1
"787",6037239320,-1.022720617,2.438085461,"Yes",1,1
"788",6037239330,-0.855639019,5.735916848,"Yes",1,1
"789",6037239501,-0.894325676,4.837674836,"Yes",1,1
"790",6037239502,-1.100735224,1.501347363,"Yes",1,1
"791",6037239601,-1.121177168,1.334530989,"Yes",1,1
"792",6037239602,-0.947671307,3.913768767,"Yes",1,1
"793",6037239701,-1.015676554,2.604901835,"Yes",1,1
"794",6037239702,-1.24399232,0.61593738,"Yes",1,1
"795",6037239801,-0.745493517,9.354548954,"Yes",1,1
"796",6037239802,-0.749312865,9.162068523,"Yes",1,1
"797",6037240010,-0.960784517,3.541639933,"Yes",1,1
"798",6037240020,-0.75973434,8.828435776,"Yes",1,1
"799",6037240200,-1.043748864,2.219940973,"Yes",1,1
"800",6037240300,-0.606015202,15.15462595,"Yes",1,1
"801",6037240401,-0.74516184,9.367380983,"Yes",1,1
"802",6037240402,-0.731841004,9.80366996,"Yes",1,1
"803",6037240500,-0.896151762,4.786346721,"Yes",1,1
"804",6037240600,-0.794933284,7.750545361,"Yes",1,1
"805",6037240700,-0.874782573,5.235467727,"Yes",1,1
"806",6037240800,-0.872695647,5.273963814,"Yes",1,1
"807",6037240900,-1.089512645,1.591171564,"Yes",1,1
"808",6037241001,-1.085756291,1.62966765,"Yes",1,1
"809",6037241002,-0.943630252,3.965096882,"Yes",1,1
"810",6037241110,-1.017833154,2.489413576,"Yes",1,1
"811",6037241120,-1.176166056,0.949570127,"Yes",1,1
"812",6037241201,-0.698919044,11.07404081,"Yes",1,1
"813",6037241202,-0.978369787,3.195175157,"Yes",1,1
"814",6037241300,-0.547634089,17.93917618,"Yes",1,1
"815",6037241400,-1.28828045,0.436288977,"Yes",1,1
"816",6037242000,-0.955132326,3.669960221,"Yes",1,1
"817",6037242100,-1.543587818,0.038496086,"Yes",1,1
"818",6037242200,-1.049003354,2.168612858,"Yes",1,1
"819",6037242300,-0.778913945,8.225330425,"Yes",1,1
"820",6037242600,-1.507708462,0.089824201,"Yes",1,1
"821",6037242700,-1.069388126,1.83498011,"Yes",1,1
"822",6037243000,-0.941237865,4.003592968,"Yes",1,1
"823",6037243100,-1.059115904,2.014628513,"Yes",1,1
"824",6037261101,0.875720272,94.7773643,"No",4,5
"825",6037261102,0.707366809,89.74720903,"No",4,5
"826",6037261200,0.856595394,94.45656358,"No",4,5
"827",6037262100,0.644806917,87.09097908,"No",4,5
"828",6037262200,1.023920761,97.60041062,"No",4,5
"829",6037262301,1.222540731,99.35839856,"No",4,5
"830",6037262302,0.814446119,93.32734505,"No",4,5
"831",6037262303,1.065087433,98.07519569,"No",4,5
"832",6037262400,1.166546097,98.96060567,"No",4,5
"833",6037262501,0.822067467,93.50699346,"No",4,5
"834",6037262601,1.136362506,98.78095727,"No",4,5
"835",6037262604,0.881037991,94.91851662,"No",4,5
"836",6037262704,0.745781927,91.22289234,"No",4,5
"837",6037262706,0.854513816,94.36673938,"No",4,5
"838",6037262802,1.130363267,98.7039651,"No",4,5
"839",6037264000,1.17942391,99.07609393,"No",4,5
"840",6037264102,0.628963297,86.52636982,"No",4,5
"841",6037264103,0.620410668,86.24406519,"No",4,5
"842",6037264301,0.719322597,90.20916207,"No",4,5
"843",6037264302,0.870919041,94.6875401,"No",4,5
"844",6037265100,0.205818569,62.11985115,"No",3,4
"845",6037265201,-0.094015623,44.03952265,"No",2,3
"846",6037265202,-0.010262409,48.96702169,"No",2,3
"847",6037265301,NA,NA,"",NA,NA
"848",6037265303,-0.564819191,17.04093417,"Yes",1,1
"849",6037265304,-0.50569282,20.01796484,"Yes",1,2
"850",6037265305,-0.060857864,46.05415116,"No",2,3
"851",6037265410,0.560493044,83.15154626,"No",4,5
"852",6037265420,1.377369831,99.8203516,"No",4,5
"853",6037265510,0.223489686,63.23623765,"No",3,4
"854",6037265520,0.368329657,72.33414603,"No",3,4
"855",6037265601,0.402830366,74.6439112,"No",3,4
"856",6037265602,0.693759337,89.20826383,"No",4,5
"857",6037265700,0.617889403,86.12857693,"No",4,5
"858",6037267100,0.507427494,80.22584371,"No",4,5
"859",6037267200,0.459717568,77.82625433,"No",4,4
"860",6037267300,0.180003802,60.60567176,"No",3,4
"861",6037267402,0.582391705,84.17810856,"No",4,5
"862",6037267403,0.374381611,72.74477095,"No",3,4
"863",6037267404,0.371845238,72.56512255,"No",3,4
"864",6037267501,0.187930052,60.99063262,"No",3,4
"865",6037267502,0.332905176,70.2681894,"No",3,4
"866",6037267600,0.370058068,72.46246632,"No",3,4
"867",6037267700,0.679603887,88.50250225,"No",4,5
"868",6037267800,0.668966863,87.91222892,"No",4,5
"869",6037267901,0.416048643,75.37533684,"No",4,4
"870",6037267902,0.740695653,91.00474785,"No",4,5
"871",6037269000,0.238097961,64.13447966,"No",3,4
"872",6037269100,0.56954445,83.66482741,"No",4,5
"873",6037269300,0.860520846,94.55921981,"No",4,5
"874",6037269500,0.707733175,89.76004106,"No",4,5
"875",6037269601,-1.004199919,2.835878352,"Yes",1,1
"876",6037269602,-0.043163152,47.10637752,"No",2,3
"877",6037269700,0.267250873,66.13627615,"No",3,4
"878",6037269800,0.01659577,50.42987296,"No",3,3
"879",6037269903,0.212795919,62.50481201,"No",3,4
"880",6037269904,0.058026751,52.80379828,"No",3,3
"881",6037269905,0.174435313,60.16938278,"No",3,4
"882",6037269906,0.32798073,69.92172462,"No",3,4
"883",6037269907,-0.622986211,14.62851277,"Yes",1,1
"884",6037270100,-0.169707196,39.65096882,"No",2,2
"885",6037270200,-0.12597318,42.20454254,"No",2,3
"886",6037270300,0.184282986,60.82381625,"No",3,4
"887",6037271100,0.222093037,63.06942128,"No",3,4
"888",6037271200,0.167156276,59.66893366,"No",3,3
"889",6037271300,0.40840686,74.91338381,"No",3,4
"890",6037271400,0.460391057,77.85191839,"No",4,4
"891",6037271500,0.320728797,69.36994739,"No",3,4
"892",6037271600,0.181028759,60.6698319,"No",3,4
"893",6037271701,0.372775724,72.64211472,"No",3,4
"894",6037271702,0.453773973,77.47978955,"No",4,4
"895",6037271801,0.103647032,55.90914924,"No",3,3
"896",6037271802,0.175346005,60.28487104,"No",3,4
"897",6037271901,0.295235837,67.88143205,"No",3,4
"898",6037271902,0.373617818,72.6806108,"No",3,4
"899",6037272100,0.365251363,72.21865777,"No",3,4
"900",6037272201,0.343739968,70.79430258,"No",3,4
"901",6037272202,0.024898781,50.82766585,"No",3,3
"902",6037272301,0.347778901,71.14076736,"No",3,4
"903",6037272302,0.05560726,52.67547799,"No",3,3
"904",6037273100,0.619338016,86.17990504,"No",4,5
"905",6037273200,0.294644513,67.84293597,"No",3,4
"906",6037273300,0.429713938,76.22225074,"No",4,4
"907",6037273402,0.507217818,80.20017965,"No",4,5
"908",6037273502,0.549689363,82.47144874,"No",4,5
"909",6037273600,0.786347519,92.59591941,"No",4,5
"910",6037273700,0.520636382,81.0727576,"No",4,5
"911",6037273800,0.443022867,76.90234826,"No",4,4
"912",6037273902,0.685916607,88.88746311,"No",4,5
"913",6037274100,0.709686004,89.79853715,"No",4,5
"914",6037274202,0.566884692,83.51084306,"No",4,5
"915",6037275101,NA,NA,"",NA,NA
"916",6037275102,0.030725287,51.26395483,"No",3,3
"917",6037275200,0.006628803,49.91659181,"No",2,3
"918",6037275302,0.456417543,77.65943796,"No",4,4
"919",6037275311,0.48049927,78.77582446,"No",4,4
"920",6037275400,0.580410282,84.08828436,"No",4,5
"921",6037275500,-0.31125126,30.88669319,"No",2,2
"922",6037275602,0.483324007,78.89131272,"No",4,4
"923",6037275603,0.291742309,67.67611959,"No",3,4
"924",6037276000,0.552547802,82.62543308,"No",4,5
"925",6037276100,0.170929604,59.89991018,"No",3,3
"926",6037276400,0.533344936,81.7400231,"No",4,5
"927",6037276500,NA,NA,"",NA,NA
"928",6037276601,0.549430722,82.44578468,"No",4,5
"929",6037276603,0.526859067,81.30373412,"No",4,5
"930",6037276604,0.402548884,74.60541512,"No",3,4
"931",6037277000,0.773738432,92.14679841,"No",4,5
"932",6037277100,0.405414538,74.83639163,"No",3,4
"933",6037277200,-0.158816553,40.40805851,"No",2,3
"934",6037277400,-0.286859966,32.31104838,"No",2,2
"935",6037278001,0.122984881,56.99987168,"No",3,3
"936",6037278102,0.625655042,86.3852175,"No",4,5
"937",6037291110,-0.794004553,7.776209419,"Yes",1,1
"938",6037291120,-0.693834491,11.27935327,"Yes",1,1
"939",6037291130,-0.43367032,23.82907738,"Yes",1,2
"940",6037291210,-0.318973816,30.27075581,"No",2,2
"941",6037291220,-0.389333639,26.04901835,"No",2,2
"942",6037291300,0.155116927,58.84768382,"No",3,3
"943",6037292000,-0.488169717,20.78788656,"Yes",1,2
"944",6037293201,-0.087447835,44.48864365,"No",2,3
"945",6037293202,-0.476247621,21.44232003,"Yes",1,2
"946",6037293301,0.105227607,56.01180547,"No",3,3
"947",6037293302,-0.159352639,40.34389837,"No",2,3
"948",6037293304,-0.272593737,33.1707943,"No",2,2
"949",6037293306,0.146157809,58.36006673,"No",3,3
"950",6037293307,-0.350793303,28.23046324,"No",2,2
"951",6037294110,-0.296666759,31.64378288,"No",2,2
"952",6037294120,-0.494126324,20.4927499,"Yes",1,2
"953",6037294200,-0.002812114,49.48030284,"No",2,3
"954",6037294301,0.032905298,51.40510715,"No",3,3
"955",6037294302,-0.214181603,36.95624278,"No",2,2
"956",6037294410,-0.414417588,24.75298345,"Yes",1,2
"957",6037294421,-0.508499398,19.85114847,"Yes",1,1
"958",6037294510,-0.690406843,11.44616964,"Yes",1,1
"959",6037294520,-0.264923293,33.72257154,"No",2,2
"960",6037294610,-0.515545768,19.44052355,"Yes",1,1
"961",6037294620,-0.71798026,10.30411908,"Yes",1,1
"962",6037294701,-0.986622285,3.054022841,"Yes",1,1
"963",6037294810,-0.922670219,4.298729629,"Yes",1,1
"964",6037294820,-0.839502015,6.262030027,"Yes",1,1
"965",6037294830,-0.723458183,10.07314256,"Yes",1,1
"966",6037294900,-0.62022967,14.731169,"Yes",1,1
"967",6037295103,0.321014111,69.39561145,"No",3,4
"968",6037296210,-0.747713196,9.200564609,"Yes",1,1
"969",6037296220,-0.678471299,12.02361093,"Yes",1,1
"970",6037296300,0.336843571,70.47350186,"No",3,4
"971",6037296401,0.353818384,71.55139228,"No",3,4
"972",6037296402,0.122421821,56.94854356,"No",3,3
"973",6037296500,-0.323612285,29.94995509,"No",2,2
"974",6037296600,-0.583893805,16.16835622,"Yes",1,1
"975",6037296901,-0.233697438,35.59604774,"No",2,2
"976",6037296902,-0.006623412,49.27499038,"No",2,3
"977",6037297000,0.217737426,62.77428461,"No",3,4
"978",6037297110,-0.898246573,4.747850635,"Yes",1,1
"979",6037297120,-0.19076909,38.45759015,"No",2,2
"980",6037297201,-0.075459055,45.23290132,"No",2,3
"981",6037297202,-0.025881109,48.0816117,"No",2,3
