"GEOID","Pop_total","Limited_Eng","B16004_001E","Poverty","B17021_001E","Uninsured","B27010_001E","NonHisp_asian","NonHisp_pi","NonHisp_black","NonHisp_white","Hisp","NonHisp_ai","Male","Female","Age_5under","Age_5to14","Age_15to17","Age_18to20","Age_21to64","Age_65above","vac_per"
"060374002072",1855,0,1765,34,1845,36,1845,121,0,153,1105,476,0,825,1030,90,243,79,74,956,413,60.8
"060375315042",1677,263,1545,279,1677,336,1677,0,0,0,0,1671,0,736,941,132,264,79,38,1053,111,59
"060375315031",1271,225,1105,259,1261,213,1271,0,0,0,9,1262,0,623,648,166,222,80,35,706,62,59
"060372060311",3271,107,3129,464,3271,192,3271,1214,88,193,1123,445,12,1937,1334,142,38,32,32,2914,113,66.6
"060371863013",1034,299,921,281,1019,177,1034,66,0,79,83,782,0,468,566,113,96,16,36,673,100,66.1
"060371863011",924,44,876,49,924,88,924,64,0,89,324,409,0,490,434,48,81,3,38,626,128,66.1
"060373118011",1468,118,1322,106,1468,83,1455,171,0,82,498,690,0,648,820,146,118,22,45,1021,116,67.2
"060373118012",1405,58,1363,128,1405,109,1405,157,0,10,583,612,20,765,640,42,156,0,39,1015,153,67.2
"060379800281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.9
"060376506041",2599,162,2438,282,2530,153,2530,651,13,75,1231,599,17,1290,1309,161,311,50,84,1676,317,72.9
"060372112012",1750,418,1651,507,1750,421,1750,358,40,39,112,1188,0,789,961,99,185,100,55,1173,138,62.6
"060372091031",3679,1317,3301,1795,3651,1262,3679,37,0,188,64,3378,0,1993,1686,378,608,167,201,2106,219,46.5
"060372088022",1204,321,1085,223,1204,323,1196,143,0,43,151,789,0,589,615,119,98,50,56,790,91,46.5
"060372088021",1865,515,1679,478,1865,249,1865,557,0,56,257,983,0,906,959,186,138,18,0,1201,322,46.5
"060372088012",1067,330,1013,286,1055,417,1055,16,0,185,81,766,0,552,515,54,87,13,41,760,112,46.5
"060371254011",1877,111,1816,171,1877,161,1877,87,0,155,1039,596,0,948,929,61,0,0,50,1581,185,55.4
"060371254012",3089,130,3034,697,3089,112,3089,516,8,568,1572,332,0,1430,1659,55,61,16,181,2685,91,55.4
"060371221221",377,131,361,60,377,77,377,0,0,0,9,368,0,172,205,16,52,12,14,250,33,57.7
"060371221222",946,268,884,167,946,106,946,0,0,0,65,881,0,461,485,62,87,47,72,556,122,57.7
"060371221223",1405,373,1218,294,1402,148,1405,21,0,0,35,1349,0,681,724,187,254,42,64,747,111,57.7
"060371201052",879,205,848,148,875,75,879,370,0,0,63,446,0,403,476,31,43,66,53,395,291,56.3
"060371201051",1953,409,1846,631,1953,268,1953,113,0,35,98,1707,0,1026,927,107,325,120,83,1169,149,56.3
"060372701003",1761,15,1736,103,1761,105,1761,521,0,228,680,150,66,1052,709,25,42,0,0,1553,141,70.4
"060375313022",1001,222,912,0,965,212,965,0,0,0,13,988,0,466,535,89,113,51,141,583,24,59
"060374062003",2545,271,2404,273,2537,113,2537,697,0,178,224,1410,0,1134,1411,141,357,96,122,1363,466,68.7
"060372260011",1512,507,1449,514,1512,315,1512,0,0,183,5,1315,9,771,741,63,245,67,86,983,68,66.6
"060375769031",1795,111,1693,599,1795,227,1795,221,0,35,380,1149,0,889,906,102,240,113,59,1229,52,61.3
"060375763023",2138,423,2011,419,2138,473,2138,709,0,284,163,982,0,1013,1125,127,450,123,138,1218,82,61.3
"060375763021",954,150,954,276,954,152,954,89,0,130,103,612,0,597,357,0,136,51,44,687,36,61.3
"060375763013",1493,139,1406,384,1493,166,1484,107,0,388,152,728,0,857,636,87,200,33,99,992,82,61.3
"060375763011",994,131,907,353,994,93,994,71,0,256,148,465,44,440,554,87,123,38,0,569,177,61.3
"060375763014",665,69,656,189,665,64,665,154,45,102,61,303,0,314,351,9,60,28,27,356,185,61.3
"060375760012",2823,31,2753,217,2750,211,2750,349,13,489,1543,341,0,1641,1182,70,73,67,74,2296,243,61.3
"060374080031",2041,170,1934,119,2039,265,2041,185,0,72,79,1705,0,1057,984,107,326,49,176,1162,221,63.6
"060374013043",1518,20,1518,48,1518,41,1518,352,0,6,625,309,0,667,851,0,209,72,0,929,308,62.3
"060374013044",764,22,731,16,734,0,734,199,0,22,497,12,0,388,376,33,186,42,32,293,178,62.3
"060374817122",2531,868,2400,528,2531,96,2531,1967,83,0,0,481,0,1122,1409,131,109,142,63,1499,587,76.1
"060372080002",3428,577,3162,1228,3428,454,3428,136,0,453,222,2542,0,1670,1758,266,467,51,276,2107,261,55.9
"060372080003",757,393,757,214,757,241,757,34,0,0,42,673,0,465,292,0,121,56,82,410,88,55.9
"060372089021",1676,972,1561,612,1603,783,1603,125,0,36,43,1472,0,1032,644,115,235,79,82,1071,94,46.5
"060377025023",1592,0,1480,64,1592,0,1592,176,0,309,850,240,0,617,975,112,94,61,9,952,364,81.3
"060378004083",1389,29,1365,57,1389,271,1389,26,0,0,1155,87,0,768,621,24,170,35,44,740,376,56.5
"060378004081",928,0,885,60,918,9,918,0,0,21,676,231,0,565,363,43,77,44,39,582,143,56.5
"060378004062",531,0,531,60,531,20,531,0,0,0,522,9,0,221,310,0,16,9,9,234,263,56.5
"060378004063",574,0,574,110,574,4,574,7,0,10,473,35,0,314,260,0,18,21,19,315,201,58.2
"060378003322",1029,29,1029,41,1029,32,1029,183,0,0,683,163,0,432,597,0,167,39,0,522,301,70.5
"060378003324",1066,13,1066,47,1066,0,1066,23,0,0,975,46,0,421,645,0,46,41,74,623,282,70.5
"060372410021",1288,298,1188,206,1288,159,1288,0,0,260,0,968,0,600,688,100,219,95,24,778,72,45.4
"060375338053",582,217,542,35,582,105,582,0,0,0,9,573,0,295,287,40,45,44,35,321,97,56.1
"060375330012",691,205,569,245,674,84,691,0,0,0,0,691,0,327,364,122,158,78,19,261,53,53.2
"060375330013",2149,531,2059,586,2149,198,2149,0,0,182,34,1933,0,1194,955,90,372,103,95,1310,179,53.2
"060371021031",1763,60,1666,85,1763,83,1763,224,0,25,1106,355,0,856,907,97,126,54,48,1172,266,57.7
"060372951032",1523,0,1465,39,1523,48,1523,68,0,0,886,486,15,712,811,58,189,47,41,969,219,59
"060372756021",12100,63,10941,1252,12017,547,12060,2802,0,795,6371,1651,0,5892,6208,1159,1081,70,211,8564,1015,91.5
"060375542041",505,34,467,17,505,47,505,68,0,111,66,260,0,240,265,38,39,0,0,268,160,56.5
"060375542042",1288,125,1212,208,1288,76,1288,272,0,211,225,445,0,675,613,76,94,59,8,735,316,56.5
"060375542043",2520,291,2313,346,2511,487,2520,58,0,295,271,1851,0,1377,1143,207,446,147,104,1500,116,56.5
"060375542033",853,85,807,241,853,48,853,36,0,0,86,678,0,390,463,46,85,69,42,522,89,56.5
"060375541052",2024,294,1931,784,2024,283,2024,162,31,275,513,1028,0,893,1131,93,446,66,123,1106,190,56.5
"060375541041",1036,96,924,159,1018,71,1036,249,0,95,105,577,10,555,481,112,138,26,81,571,108,56.5
"060374024024",2148,63,2114,601,2148,201,2104,547,0,131,414,976,0,941,1207,34,164,0,340,1533,77,56.4
"060375313021",750,238,640,177,750,22,750,0,0,0,0,750,0,360,390,110,164,8,0,391,77,59
"060371132351",1824,28,1732,105,1824,85,1824,63,0,116,982,391,39,943,881,92,274,51,34,1116,257,60.5
"060373202022",1487,327,1316,129,1487,117,1487,0,0,0,87,1400,0,657,830,171,261,43,35,797,180,59.6
"060373202023",1240,290,1142,155,1192,169,1240,0,0,0,147,1093,0,712,528,98,89,56,47,763,187,59.6
"060379800251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.1
"060379800221",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.8
"060379800211",33,0,33,0,33,10,33,14,0,0,4,15,0,15,18,0,0,5,0,28,0,59.4
"060371974103",1187,0,1110,94,1187,293,1187,93,10,28,660,339,0,662,525,77,139,40,58,777,96,69.4
"060371958021",1358,150,1278,119,1352,255,1358,269,0,43,253,767,11,689,669,80,121,33,22,924,178,55.9
"060375730041",1165,225,1039,179,1165,186,1165,37,9,495,78,529,0,577,588,126,106,24,22,759,128,61.3
"060375730042",1144,101,1018,371,1144,116,1144,240,0,336,48,520,0,549,595,126,252,71,20,612,63,61.3
"060375730044",1226,42,1022,336,1226,9,1226,52,0,241,43,860,0,433,793,204,120,21,56,764,61,61.3
"060375717031",714,61,626,0,714,57,714,0,0,27,56,620,0,384,330,88,104,0,62,428,32,61.3
"060375717033",531,99,531,48,531,20,531,193,0,78,10,201,0,316,215,0,11,0,28,417,75,61.3
"060375717034",438,51,423,30,326,76,326,9,0,191,46,192,0,197,241,15,54,48,31,180,110,61.3
"060376013032",1074,138,1011,72,1074,195,1074,5,0,475,58,489,0,418,656,63,94,54,21,710,132,54.9
"060374045042",2527,385,2310,456,2527,419,2527,116,0,108,191,2112,0,1438,1089,217,393,26,177,1415,299,55.1
"060374042022",1827,204,1763,247,1816,199,1827,135,0,6,191,1485,0,927,900,64,258,146,86,1117,156,58.9
"060374042012",1938,214,1772,128,1938,196,1938,258,0,1,328,1199,37,1027,911,166,133,96,55,1193,295,55.1
"060374042011",1581,188,1446,864,1570,182,1570,130,0,24,208,1219,0,780,801,135,360,67,79,883,57,55.1
"060376504012",701,44,691,66,701,57,701,275,0,0,289,77,0,369,332,10,106,28,44,373,140,72.9
"060376504013",1090,43,1029,46,1090,33,1090,347,0,40,404,258,0,566,524,61,179,54,24,726,46,72.9
"060373017024",835,42,781,130,835,114,835,193,0,36,372,112,77,464,371,54,89,9,6,565,112,55.2
"060373017022",2118,504,2068,261,2118,291,2118,215,0,48,1794,37,0,987,1131,50,189,138,99,1330,312,55.2
"060373114002",1314,32,1279,38,1303,42,1314,110,0,0,908,254,0,604,710,35,151,34,33,791,270,67.2
"060373114001",986,16,920,58,986,52,986,123,0,29,666,133,0,497,489,66,53,35,14,680,138,67.2
"060375540023",1107,84,1051,0,1107,37,1107,22,0,12,354,649,0,564,543,56,135,54,65,700,97,56.5
"060375540021",2015,205,1879,352,2015,265,2015,393,0,163,183,1251,0,952,1063,136,222,91,64,1265,237,56.5
"060375540022",2734,283,2519,336,2723,316,2734,340,0,427,359,1608,0,1258,1476,215,483,102,153,1558,223,56.5
"060375508003",1082,172,1025,0,1082,179,1082,43,0,0,84,938,0,412,670,57,181,32,48,574,190,64.3
"060375508006",1559,285,1502,64,1559,98,1559,89,0,0,210,1207,0,850,709,57,275,46,57,905,219,64.3
"060375508004",1229,0,1217,66,1229,0,1229,2,0,1,114,1112,0,663,566,12,219,60,60,746,132,64.3
"060375541031",1396,102,1292,144,1396,101,1396,102,0,165,167,945,0,592,804,104,188,34,63,868,139,56.5
"060378004082",3489,24,3406,188,3489,95,3489,52,0,0,2974,333,0,1638,1851,83,503,103,118,1915,767,56.5
"060372094011",2744,1031,2632,609,2491,883,2491,354,6,59,267,2036,0,1482,1262,112,354,141,162,1682,293,46.5
"060374078012",1655,201,1551,188,1655,107,1655,144,0,26,92,1365,8,901,754,104,154,93,68,1050,186,63.6
"060374078013",2017,440,1913,260,2017,193,2017,1049,0,34,86,848,0,1056,961,104,154,24,78,1320,337,63.6
"060374076022",1047,122,1014,60,1047,146,1042,124,0,5,24,867,0,491,556,33,118,67,43,673,113,60.8
"060374076023",966,96,966,8,966,94,966,70,0,91,15,777,0,454,512,0,142,35,65,591,133,60.8
"060374076024",777,132,730,61,777,99,777,63,48,0,50,610,6,389,388,47,84,47,21,447,131,60.8
"060374076011",1497,381,1411,468,1497,305,1497,96,26,0,44,1331,0,598,899,86,240,107,161,853,50,60.8
"060372751022",922,90,850,146,922,97,922,76,0,24,358,393,0,453,469,72,72,36,30,667,45,70.1
"060372742022",927,20,821,7,927,28,927,182,0,0,594,90,0,544,383,106,0,64,0,632,125,75.3
"060372742024",700,0,682,0,700,49,700,14,0,0,559,50,0,362,338,18,20,0,0,599,63,75.3
"060372739022",1030,0,969,47,1030,0,1030,0,0,0,913,44,0,516,514,61,103,0,0,671,195,71.4
"060372739023",848,0,727,46,848,34,848,92,0,0,645,26,0,449,399,121,51,0,0,499,177,71.4
"060372739025",450,0,428,14,450,0,450,35,0,34,339,20,0,238,212,22,22,37,0,246,123,71.4
"060372735021",530,0,530,46,530,71,530,10,0,48,328,116,0,345,185,0,7,0,0,485,38,71.4
"060372735023",1097,0,1071,168,1095,7,1097,41,0,93,770,143,18,577,520,26,80,0,33,867,91,71.4
"060372735024",848,0,794,51,848,10,848,7,0,0,820,21,0,405,443,54,50,18,0,624,102,71.4
"060377011001",1101,29,1086,596,928,26,928,106,0,247,405,292,0,931,170,15,42,11,8,811,214,21
"060379010102",1772,0,1751,344,1772,17,1743,25,0,358,956,386,0,953,819,21,383,75,74,928,291,45.8
"060379010092",1483,65,1259,472,1483,127,1483,14,0,635,414,420,0,589,894,224,158,142,132,760,67,45.8
"060378005041",2334,25,2285,257,2334,128,2334,106,27,60,2004,94,0,1020,1314,49,141,49,111,1271,713,58.2
"060374311005",590,10,580,65,590,0,590,12,0,100,286,192,0,240,350,10,77,58,19,326,100,67.4
"060372372021",1477,352,1293,87,1471,98,1471,41,8,174,20,1233,0,744,733,184,127,102,34,959,71,52.5
"060372372022",600,105,560,212,600,249,600,0,13,174,45,368,0,326,274,40,89,28,11,329,103,52.5
"060372372013",934,110,888,355,934,96,934,0,0,379,13,542,0,480,454,46,77,56,35,672,48,52.5
"060372372011",1070,236,988,172,1070,141,1070,66,0,40,0,964,0,567,503,82,92,36,103,690,67,52.5
"060372371012",910,73,819,216,910,78,910,0,0,276,0,605,0,464,446,91,197,52,45,455,70,52.5
"060372371013",288,131,270,35,288,40,288,0,0,21,0,267,0,133,155,18,16,14,0,205,35,52.5
"060374629002",828,0,784,0,828,7,828,154,0,75,467,132,0,444,384,44,83,82,25,495,99,72.9
"060374629003",1195,49,1080,121,1195,88,1195,144,0,3,469,503,0,630,565,115,92,21,70,652,245,72.9
"060374043022",865,118,780,105,859,67,865,34,0,14,163,645,0,467,398,85,131,11,37,479,122,55.1
"060374043021",1311,63,1195,40,1311,86,1311,219,0,6,123,963,0,609,702,116,124,21,8,911,131,55.1
"060374334021",1951,747,1876,459,1951,413,1951,275,21,12,49,1514,0,1049,902,75,315,98,54,1236,173,62.4
"060374334022",2762,851,2518,490,2687,454,2694,468,15,0,113,2081,37,1350,1412,244,307,30,181,1647,353,62.4
"060374610004",1691,90,1648,257,1623,205,1623,73,0,794,175,542,0,902,789,43,265,24,36,1138,185,69.3
"060374610003",1254,0,1202,74,1254,213,1254,22,0,733,124,340,0,771,483,52,110,21,27,819,225,69.3
"060374610001",1331,111,1278,49,1331,96,1331,33,0,382,61,837,18,573,758,53,199,54,66,812,147,69.3
"060374610002",1973,418,1873,144,1973,102,1973,105,0,280,201,1387,0,929,1044,100,119,127,123,1180,324,69.3
"060374807022",2857,132,2656,81,2857,107,2857,1021,0,166,921,672,0,1400,1457,201,426,64,62,1742,362,78
"060374807021",1427,77,1374,26,1427,45,1427,802,0,48,511,43,0,680,747,53,158,57,22,665,472,78
"060375303023",1946,480,1775,492,1946,414,1946,0,0,0,7,1939,0,1078,868,171,276,44,113,1188,154,59
"060375303022",2806,560,2590,514,2806,256,2806,42,0,0,150,2614,0,1489,1317,216,321,204,68,1752,245,59
"060375303024",1015,223,985,143,1015,188,1015,118,0,4,89,804,0,481,534,30,41,24,0,771,149,59
"060375321022",1631,183,1531,95,1569,169,1631,323,0,0,81,1227,0,703,928,100,197,52,66,965,251,62.1
"060375339011",1255,369,1212,367,1255,76,1255,0,0,57,27,1171,0,708,547,43,163,109,48,725,167,55.5
"060375339013",1279,228,1206,167,1279,301,1279,0,0,13,19,1225,0,674,605,73,212,96,160,680,58,55.5
"060375339014",1667,392,1581,296,1667,221,1667,0,0,50,83,1513,0,891,776,86,201,119,86,1037,138,55.5
"060375340012",2970,874,2819,488,2970,578,2970,0,0,0,37,2927,6,1325,1645,151,480,185,174,1748,232,55.5
"060375344031",2795,871,2596,589,2792,641,2795,0,0,0,163,2632,0,1416,1379,199,339,140,140,1757,220,53.9
"060375344061",2705,650,2508,750,2705,294,2705,0,0,0,0,2705,0,1230,1475,197,404,95,195,1594,220,53.9
"060375345021",1840,591,1696,319,1840,309,1840,16,0,0,0,1817,0,978,862,144,167,49,90,1194,196,55.2
"060375345022",986,227,820,400,986,166,986,0,0,18,90,878,0,492,494,166,127,59,44,523,67,55.2
"060375351015",1774,407,1512,626,1774,334,1774,0,0,180,25,1564,0,820,954,262,281,102,48,1019,62,53.2
"060375351012",1147,273,1023,312,1134,286,1147,0,0,31,0,1102,0,539,608,124,178,58,63,670,54,53.2
"060375351014",1815,476,1691,377,1815,227,1815,0,0,256,0,1542,0,960,855,124,303,10,104,1033,241,53.2
"060375355031",2240,560,2126,315,2225,174,2240,0,0,0,8,2207,25,1057,1183,114,307,107,137,1344,231,60.1
"060375356042",2826,705,2578,473,2803,522,2826,0,0,0,16,2810,0,1464,1362,248,471,102,103,1617,285,60.1
"060372713003",1314,0,1257,89,1314,61,1314,289,0,0,824,183,0,532,782,57,55,74,48,899,181,72.4
"060372713002",1231,0,1137,42,1230,47,1231,145,0,25,710,249,0,566,665,94,157,0,14,683,283,72.4
"060372966002",608,39,584,141,608,90,595,37,0,92,178,282,0,313,295,24,32,12,43,455,42,54
"060372966003",1069,51,948,33,1058,166,1069,17,0,61,248,729,5,411,658,121,174,19,0,646,109,54
"060372966004",2085,325,1894,258,2085,217,2085,4,0,158,225,1641,0,883,1202,191,277,56,83,1138,340,54
"060372975002",664,0,664,0,664,17,664,0,0,0,418,246,0,388,276,0,145,10,0,350,159,54
"060372975003",615,0,591,0,615,0,608,78,0,67,254,216,0,352,263,24,42,0,0,417,132,54
"060376025062",2576,200,2236,519,2576,330,2576,97,0,940,131,1215,0,1169,1407,340,449,86,117,1507,77,56.8
"060376025041",3173,300,2858,369,3173,644,3173,334,0,1163,369,1269,0,1482,1691,315,209,133,234,2167,115,56.8
"060376025042",1788,169,1696,584,1740,151,1772,74,0,607,98,976,0,871,917,92,346,86,100,1051,113,56.8
"060376003032",1463,158,1343,766,1463,347,1463,0,0,493,0,945,0,603,860,120,318,68,20,840,97,46.5
"060376003033",1982,277,1827,371,1982,154,1982,2,0,642,43,1294,0,641,1341,155,452,59,76,1035,205,46.5
"060371837011",1330,165,1291,42,1330,258,1330,277,0,0,256,721,0,539,791,39,216,44,55,891,85,64.1
"060371837012",1373,54,1341,108,1373,90,1373,38,0,37,294,983,21,698,675,32,128,0,53,950,210,64.1
"060371834022",1481,105,1440,125,1389,87,1444,590,0,79,373,362,0,656,825,41,143,46,69,969,213,67.9
"060371834021",1525,252,1444,306,1504,157,1481,345,0,3,317,790,6,818,707,81,185,18,67,1025,149,67.9
"060371834011",1543,113,1457,182,1505,103,1543,271,11,0,332,876,0,857,686,86,158,97,81,966,155,67.9
"060371834012",988,205,952,209,988,47,988,161,0,6,251,558,0,476,512,36,81,45,33,589,204,67.9
"060371832222",1515,133,1392,192,1515,140,1515,151,0,89,548,701,0,689,826,123,105,31,89,803,364,67.9
"060371832221",809,74,789,62,809,62,809,223,0,0,286,300,0,385,424,20,58,22,27,561,121,67.9
"060371832223",1169,114,1105,50,1162,68,1148,214,0,22,403,393,0,608,561,64,101,4,10,756,234,67.9
"060371832211",731,107,699,20,656,88,656,75,0,1,217,435,0,309,422,32,34,78,3,531,53,67.9
"060371832212",2791,488,2654,586,2791,419,2791,269,0,0,386,2087,12,1405,1386,137,305,130,152,1696,371,67.9
"060371436031",2392,32,2277,166,2392,157,2392,230,0,60,1785,170,0,1169,1223,115,89,51,7,1814,316,74.8
"060371132342",3881,839,3488,637,3861,212,3881,830,0,182,872,1898,0,2062,1819,393,707,166,111,2184,320,58.6
"060371133211",3873,194,3682,523,3873,163,3873,692,16,352,1222,1516,0,2037,1836,191,304,126,293,2754,205,67.8
"060372397012",1959,508,1735,889,1911,273,1959,0,0,249,0,1710,0,1049,910,224,332,84,109,1056,154,44.4
"060372396021",2061,408,1883,687,2057,224,2061,17,0,378,0,1666,0,983,1078,178,479,109,99,1110,86,47.7
"060372396022",1955,427,1782,830,1955,219,1955,0,0,409,20,1526,0,1032,923,173,342,156,101,1129,54,47.7
"060372396012",1843,353,1661,647,1843,324,1843,3,0,411,12,1340,6,907,936,182,380,93,39,1037,112,47.7
"060372396011",1839,443,1691,388,1831,586,1839,6,0,263,6,1564,0,910,929,148,305,101,106,1086,93,47.7
"060372395022",1326,385,1216,300,1271,282,1326,0,0,198,0,1128,0,720,606,110,218,71,70,781,76,47.7
"060372395021",1386,276,1285,518,1386,248,1386,0,0,239,8,1126,0,675,711,101,304,118,164,642,57,47.7
"060372395023",1304,95,1251,233,1304,147,1304,0,0,412,0,885,0,531,773,53,274,44,52,794,87,47.7
"060372395012",1191,264,1073,407,1191,179,1191,0,0,242,5,944,0,533,658,118,141,118,75,673,66,47.7
"060372395011",1147,265,1093,282,1147,243,1147,16,0,403,10,714,0,628,519,54,195,50,32,692,124,47.7
"060372395013",1391,365,1221,176,1377,189,1391,0,0,170,44,1173,0,634,757,170,173,42,53,802,151,47.7
"060375020053",2033,107,1963,177,1986,102,2033,90,0,10,528,1373,0,1003,1030,70,388,83,71,1244,177,58.3
"060375020051",1413,32,1277,33,1413,71,1413,0,0,58,248,952,0,730,683,136,181,55,9,778,254,58.3
"060375020052",1484,275,1348,220,1484,174,1484,0,0,0,231,1162,0,733,751,136,275,0,58,799,216,62
"060375020042",2757,397,2584,370,2750,395,2750,63,0,2,151,2491,0,1455,1302,173,338,108,156,1686,296,62
"060379203321",1681,52,1649,48,929,147,1681,90,0,12,1121,380,13,838,843,32,100,23,599,825,102,65.6
"060379203322",757,23,721,26,747,7,757,16,8,0,462,232,0,372,385,36,77,30,22,437,155,65.6
"060371014002",1354,128,1346,172,1344,8,1354,242,0,0,1005,107,0,659,695,8,61,56,55,883,291,51.7
"060371014001",864,116,806,62,864,55,864,69,0,0,568,209,0,412,452,58,56,0,0,588,162,51.7
"060371043102",1433,268,1310,163,1433,157,1433,12,0,52,11,1347,0,767,666,123,309,56,72,730,143,55.7
"060371043101",2061,354,1831,139,2044,321,2061,0,0,44,24,1968,8,936,1125,230,344,85,92,1166,144,55.7
"060371064032",1480,117,1368,112,1448,179,1480,0,0,0,32,1448,0,868,612,112,261,66,41,875,125,60.6
"060371064033",1046,320,977,17,1035,76,1046,0,0,41,68,937,0,574,472,69,172,26,57,555,167,60.6
"060371065201",2433,280,2302,376,2433,411,2433,75,0,2,336,2008,0,1264,1169,131,460,77,29,1368,368,60.6
"060375753003",1908,323,1689,492,1868,288,1908,234,0,208,106,1316,21,984,924,219,353,100,153,1012,71,61.3
"060375753002",1433,370,1272,356,1403,184,1433,322,0,58,48,990,0,639,794,161,207,40,32,823,170,61.3
"060375754013",1023,314,868,318,1023,289,1023,0,0,68,87,863,5,539,484,155,146,45,49,573,55,61.3
"060375754012",429,29,385,56,429,128,429,17,0,21,7,384,0,250,179,44,52,10,27,265,31,61.3
"060375755001",93,25,93,67,93,0,93,0,0,0,12,81,0,14,79,0,28,0,14,27,24,61.3
"060374048013",2239,382,2052,44,2239,244,2239,308,0,20,63,1848,0,1110,1129,187,260,80,56,1455,201,64.2
"060374048014",1815,410,1660,298,1815,117,1815,540,0,42,12,1221,0,900,915,155,192,65,110,974,319,64.2
"060374048012",1519,350,1419,255,1450,138,1479,187,0,15,127,1178,0,828,691,100,226,84,70,787,252,64.2
"060375508002",832,187,739,52,832,0,832,72,0,0,86,674,0,486,346,93,48,0,26,503,162,64.3
"060375508001",1086,285,948,133,1086,41,1086,232,0,0,108,735,0,633,453,138,149,11,11,530,247,64.3
"060375508007",1097,0,926,51,1097,194,1097,0,0,54,155,888,0,491,606,171,108,0,87,662,69,64.3
"060375703011",3023,448,2723,615,3023,568,3023,89,60,334,175,2349,0,1327,1696,300,552,107,51,1883,130,61.3
"060376041003",1134,91,1134,116,1099,88,1134,57,0,171,322,535,0,661,473,0,148,21,21,809,135,60.2
"060376041004",2076,170,2024,496,2076,306,2076,197,0,397,644,746,24,1015,1061,52,462,160,36,1125,241,60.2
"060376041005",1246,220,1084,248,1246,403,1246,55,0,75,143,949,0,797,449,162,192,29,0,806,57,60.2
"060375738003",1223,8,1177,29,1223,52,1223,91,0,0,725,352,0,653,570,46,272,34,41,720,110,61.3
"060378003242",1687,36,1576,37,1687,64,1687,126,0,23,1302,174,0,804,883,111,240,43,29,1075,189,56
"060378003244",2241,0,2141,57,2241,123,2241,412,0,119,1615,42,0,1225,1016,100,388,118,0,1202,433,70.5
"060371222003",651,105,636,164,651,33,651,0,0,0,125,526,0,334,317,15,64,16,77,425,54,57.7
