"GEOID","B16004_001E","B16004_001M","B16004_007E","B16004_007M","B16004_008E","B16004_008M","B16004_012E","B16004_012M","B16004_013E","B16004_013M","B16004_017E","B16004_017M","B16004_018E","B16004_018M","B16004_022E","B16004_022M","B16004_023E","B16004_023M","B16004_029E","B16004_029M","B16004_030E","B16004_030M","B16004_034E","B16004_034M","B16004_035E","B16004_035M","B16004_039E","B16004_039M","B16004_040E","B16004_040M","B16004_044E","B16004_044M","B16004_045E","B16004_045M","B16004_051E","B16004_051M","B16004_052E","B16004_052M","B16004_056E","B16004_056M","B16004_057E","B16004_057M","B16004_061E","B16004_061M","B16004_062E","B16004_062M","B16004_066E","B16004_066M","B16004_067E","B16004_067M","B17021_001E","B17021_001M","B17021_002E","B17021_002M","B27010_001E","B27010_001M","B27010_017E","B27010_017M","B27010_033E","B27010_033M","B27010_050E","B27010_050M","B27010_066E","B27010_066M","B03002_001E","B03002_001M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_004E","B03002_004M","B03002_003E","B03002_003M","B03002_012E","B03002_012M","B03002_005E","B03002_005M"
"060376038021",2606,446,0,12,22,33,0,12,0,12,0,12,0,12,0,12,0,12,177,84,51,40,0,12,0,12,15,30,0,12,0,12,0,12,24,28,0,12,0,12,0,12,49,49,11,27,0,12,0,12,2821,481,482,318,2867,506,19,31,157,109,77,63,0,12,2867,506,292,184,0,12,272,243,351,220,1873,342,10,16
"060374333063",333,159,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,22,23,30,0,12,0,12,0,12,0,12,0,12,0,12,6,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,358,174,96,106,358,174,0,12,28,32,21,29,0,12,358,174,0,12,0,12,0,12,0,12,358,174,0,12
"060374800112",2635,480,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,79,68,132,172,0,12,0,12,118,106,31,31,46,76,91,147,24,38,0,12,7,11,0,12,53,36,28,34,0,12,0,12,2834,528,455,235,2839,528,10,17,231,209,131,105,0,12,2839,528,1200,307,0,12,10,15,299,116,1270,476,0,12
"060374622012",1145,272,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,17,26,0,12,10,15,38,53,27,42,0,12,0,12,51,58,14,16,16,25,185,96,60,47,0,12,0,12,1175,284,685,261,1175,284,0,12,32,34,35,36,0,12,1175,284,376,152,0,12,85,65,404,173,272,166,0,12
"060371317011",3006,483,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,116,118,0,12,71,95,0,12,35,52,0,12,0,12,0,12,0,12,0,12,24,24,16,26,0,12,0,12,0,12,0,12,3180,506,442,348,3180,506,53,62,52,41,126,118,49,54,3180,506,468,210,0,12,93,73,981,263,1564,474,0,12
"060371288012",1733,262,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,84,79,0,12,0,12,0,12,0,12,0,12,1785,269,75,48,1785,269,0,12,0,12,56,43,0,12,1785,269,285,165,0,12,119,77,1050,239,162,92,0,12
"060371276061",862,260,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,13,0,12,0,12,23,35,0,12,0,12,0,12,0,12,22,34,0,12,0,12,12,19,0,12,0,12,0,12,925,309,68,64,925,309,0,12,32,34,21,27,0,12,925,309,133,180,0,12,0,12,244,97,527,219,0,12
"060371151042",3551,434,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,68,0,12,17,19,0,12,12,21,33,49,0,12,21,33,0,12,0,12,0,12,0,12,14,22,44,64,0,12,0,12,3590,442,1018,277,3623,443,0,12,176,116,96,79,0,12,3623,443,907,230,0,12,626,320,944,310,1028,367,0,12
"060371902012",1267,274,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,814,248,149,114,1235,274,6,11,115,64,78,70,0,12,1267,274,42,32,0,12,164,88,531,120,469,253,0,12
"060374086312",1130,323,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,42,63,73,0,12,0,12,86,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,1211,361,150,181,1211,361,0,12,100,98,61,70,0,12,1211,361,403,185,0,12,0,12,139,198,662,268,0,12
"060374023032",895,350,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,110,83,70,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,84,0,12,0,12,0,12,0,12,0,12,0,12,1019,404,225,117,1011,405,0,12,51,52,57,56,0,12,1019,404,0,12,0,12,12,18,62,45,913,400,0,12
"060374020022",1065,223,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1086,223,84,77,1086,223,0,12,11,17,123,117,0,12,1086,223,31,28,0,12,155,123,591,167,280,105,0,12
"060374803041",2279,332,0,12,0,12,0,12,0,12,8,14,0,12,0,12,0,12,21,30,38,60,0,12,0,12,226,108,120,122,0,12,0,12,21,32,20,24,0,12,0,12,50,34,142,85,0,12,1,2,2312,343,574,267,2351,343,10,16,57,52,191,100,0,12,2413,359,1303,320,0,12,13,22,213,81,846,235,23,36
"060374332004",2731,459,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,143,76,190,107,46,69,0,12,145,76,56,53,0,12,0,12,14,19,8,16,0,12,0,12,20,33,58,57,0,12,0,12,2882,468,495,306,2882,468,86,92,28,33,209,111,0,12,2958,469,525,245,107,163,37,44,287,214,1978,426,0,12
"060374601004",717,369,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,0,12,717,369,13,22,717,369,0,12,130,204,0,12,0,12,717,369,0,12,0,12,294,356,266,130,129,94,0,12
"060374613001",534,248,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,564,267,4,11,564,267,0,12,0,12,0,12,0,12,564,267,225,247,0,12,4,11,323,137,12,20,0,12
"060371958042",1187,235,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,35,18,26,0,12,0,12,16,23,0,12,0,12,0,12,48,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1207,235,239,154,1207,235,11,18,16,23,45,48,26,38,1207,235,192,108,14,37,128,119,527,175,276,148,0,12
"060371952022",934,286,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,16,0,12,0,12,0,12,965,295,57,43,965,295,0,12,0,12,0,12,0,12,965,295,102,89,0,12,23,26,670,280,126,103,0,12
"060371952011",2042,229,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,28,0,12,0,12,0,12,27,31,0,12,0,12,0,12,11,19,0,12,0,12,0,12,13,21,0,12,0,12,0,12,2121,244,214,111,2121,244,0,12,16,17,23,25,0,12,2121,244,231,109,0,12,0,12,1423,245,427,147,0,12
"060371862011",2995,346,26,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,120,112,50,63,0,12,0,12,8,13,0,12,0,12,0,12,48,48,0,12,0,12,0,12,68,54,10,15,0,12,0,12,3188,404,564,279,3201,407,36,55,102,69,167,77,0,12,3201,407,1004,364,0,12,134,115,368,134,1629,358,0,12
"060375024023",2110,280,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,198,86,40,42,0,12,0,12,0,12,0,12,0,12,0,12,86,43,48,43,0,12,0,12,0,12,0,12,0,12,0,12,2173,267,102,65,2244,321,0,12,253,98,160,96,25,36,2244,321,0,12,0,12,2,5,83,37,2152,319,7,10
"060375710005",549,153,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,592,165,20,32,592,165,0,12,0,12,21,32,0,12,592,165,19,21,0,12,0,12,430,140,113,107,0,12
"060375717011",1900,537,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,184,153,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,31,0,12,0,12,8,13,0,12,0,12,0,12,1905,540,140,91,1962,546,28,38,204,164,117,111,0,12,1962,546,154,137,0,12,270,225,95,99,1380,521,0,12
"060375723011",1928,381,6,8,0,12,0,12,0,12,11,16,0,12,0,12,0,12,180,82,79,66,0,12,0,12,23,21,0,12,0,12,0,12,5,7,10,11,0,12,0,12,8,11,0,12,0,12,0,12,2086,437,400,244,2086,437,12,17,104,63,75,44,0,12,2086,437,438,194,3,10,155,131,62,42,1361,408,0,12
"060375751022",1937,331,0,12,0,12,0,12,0,12,7,14,0,12,0,12,0,12,109,75,79,68,12,22,0,12,37,37,13,23,0,12,0,12,31,33,6,12,0,12,0,12,22,23,47,60,0,12,0,12,2038,356,299,161,2051,355,0,12,47,45,123,99,0,12,2051,355,460,179,0,12,291,199,78,68,1132,327,0,12
"060372182201",1055,222,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,5,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,0,12,0,12,1055,222,56,35,1055,222,0,12,15,19,37,53,0,12,1055,222,160,113,0,12,449,181,376,141,61,48,0,12
"060371236011",966,236,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,82,63,32,41,8,13,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,31,37,0,12,0,12,0,12,0,12,981,234,233,131,989,233,8,13,66,58,35,36,10,14,989,233,19,21,0,12,14,17,515,158,431,187,0,12
"060371235101",2839,643,26,42,48,77,0,12,0,12,0,12,0,12,0,12,0,12,466,193,134,132,43,48,35,42,11,18,0,12,0,12,0,12,47,71,54,45,87,60,44,41,0,12,4,9,0,12,0,12,2806,629,570,246,2816,630,15,25,79,67,162,111,0,12,2929,657,172,116,0,12,49,46,906,271,1567,589,0,12
"060371237001",1003,408,0,12,0,12,37,65,0,12,0,12,0,12,0,12,0,12,40,66,0,12,72,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,42,49,0,12,0,12,0,12,0,12,0,12,1025,415,0,12,1025,415,0,12,17,29,0,12,0,12,1025,415,45,49,0,12,6,12,665,408,289,218,0,12
"060371241022",1181,300,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,76,75,0,12,11,17,0,12,15,23,0,12,0,12,0,12,42,46,0,12,31,34,0,12,0,12,0,12,0,12,0,12,1206,309,124,82,1206,309,0,12,53,65,55,57,0,12,1206,309,150,143,0,12,103,130,395,162,473,186,0,12
"060371242012",1350,415,31,35,0,12,24,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,80,67,0,12,0,12,0,12,0,12,0,12,56,62,68,95,0,12,0,12,0,12,0,12,0,12,0,12,1502,449,200,180,1502,449,0,12,2,4,50,41,0,12,1502,449,109,97,0,12,3,5,565,213,825,417,0,12
"060371252002",973,251,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1085,277,120,148,1085,277,0,12,1,2,20,22,0,12,1085,277,9,14,26,43,1,2,579,189,286,200,0,12
"060374046001",827,133,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,6,22,15,0,12,0,12,0,12,0,12,0,12,0,12,26,23,19,13,0,12,0,12,0,12,0,12,0,12,0,12,888,153,70,35,891,153,0,12,0,12,36,20,0,12,891,153,9,8,0,12,0,12,118,31,756,140,0,12
"060374811031",1412,379,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,97,107,10,17,0,12,0,12,161,80,9,13,0,12,0,12,0,12,0,12,0,12,0,12,76,50,47,42,0,12,0,12,1410,419,251,206,1420,421,0,12,48,50,60,47,0,12,1468,420,801,285,0,12,8,15,82,49,577,350,0,12
"060375001001",1866,370,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,19,0,12,41,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,31,0,12,0,12,0,12,2000,403,146,174,2000,403,25,40,0,12,24,40,0,12,2000,403,362,163,0,12,0,12,1069,293,541,255,12,26
"060372121021",739,143,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,40,0,12,9,14,0,12,105,71,62,83,0,12,0,12,743,148,147,71,743,148,0,12,59,57,9,16,0,12,743,148,381,119,39,64,29,32,189,72,77,77,10,44
"060372121012",1599,328,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,49,27,44,0,12,0,12,52,45,0,12,0,12,0,12,0,12,68,110,0,12,0,12,24,31,58,61,0,12,0,12,1718,326,510,219,1718,326,14,26,123,100,78,68,0,12,1718,326,520,194,0,12,456,195,211,94,415,284,0,12
"060371041242",1421,302,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1315,328,30,61,1458,319,12,21,89,84,27,30,0,12,1532,320,119,92,0,12,291,155,525,209,581,242,0,12
"060371864032",1618,212,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,92,48,40,31,0,12,0,12,16,21,9,10,0,12,0,12,90,42,55,35,0,12,0,12,21,20,15,23,0,12,0,12,1724,228,281,159,1724,228,34,40,77,54,115,65,5,7,1724,228,405,179,0,12,8,11,120,83,1178,265,0,12
"060371863021",1381,297,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,5,10,0,12,0,12,54,40,0,12,0,12,0,12,0,12,17,21,0,12,0,12,62,46,0,12,0,12,0,12,1423,302,88,61,1454,319,0,12,15,26,28,28,0,12,1454,319,448,162,0,12,34,35,608,178,304,202,0,12
"060371862021",730,186,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,17,0,12,8,15,0,12,0,12,0,12,764,193,15,17,764,193,9,13,10,15,30,35,0,12,764,193,111,61,0,12,5,9,361,129,264,119,0,12
"060371310102",3549,473,0,12,1,3,0,12,0,12,0,12,0,12,0,12,0,12,355,164,0,12,28,36,0,12,30,35,0,12,0,12,0,12,20,23,48,75,0,12,0,12,0,12,0,12,23,36,0,12,3672,521,532,247,3672,521,0,12,140,90,265,133,0,12,3679,521,756,230,0,12,135,148,696,254,1954,461,2,4
"060379006053",3038,608,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,96,81,17,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3619,704,1380,699,3710,725,14,24,85,88,79,60,0,12,3710,725,34,52,0,12,710,443,430,150,2491,680,0,12
"060371411021",1126,255,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1175,279,50,43,1175,279,10,15,43,44,43,48,26,40,1175,279,36,38,0,12,76,52,871,229,78,111,0,12
"060371394022",774,145,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,26,0,12,7,11,0,12,0,12,0,12,0,12,0,12,6,9,0,12,14,16,0,12,0,12,0,12,0,12,0,12,843,168,48,39,843,168,8,13,0,12,36,32,0,12,843,168,0,12,0,12,61,96,675,154,53,43,0,12
"060371390012",2150,562,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,60,85,0,12,0,12,0,12,0,12,0,12,2332,580,123,205,2332,580,9,20,0,12,124,129,0,12,2332,580,67,94,0,12,25,31,1628,489,529,253,0,12
"060377016023",979,331,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,20,11,18,0,12,0,12,9,21,0,12,0,12,1007,383,16,13,1007,383,59,90,0,12,110,167,0,12,1101,385,97,120,0,12,37,37,707,377,214,260,0,12
"060377018021",1653,468,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,78,0,12,0,12,0,12,0,12,0,12,7,13,0,12,37,48,31,52,0,12,0,12,0,12,0,12,0,12,0,12,1622,458,391,229,1633,462,10,15,27,36,72,72,0,12,1661,474,47,44,0,12,217,152,524,180,699,353,15,27
"060371198002",1459,518,0,12,0,12,11,16,0,12,0,12,0,12,0,12,0,12,173,105,26,31,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,50,0,12,0,12,0,12,1500,524,392,344,1500,524,41,66,45,49,219,208,0,12,1500,524,278,260,6,11,7,6,101,86,1108,502,0,12
"060371198004",1806,389,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,236,107,20,25,0,12,0,12,0,12,0,12,0,12,0,12,5,10,75,56,0,12,0,12,0,12,0,12,0,12,0,12,1839,395,103,67,1844,395,13,20,78,65,66,50,0,12,1844,395,54,45,0,12,39,62,92,78,1638,394,0,12
"060371222002",1556,377,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,157,65,56,45,16,18,0,12,0,12,0,12,0,12,0,12,22,20,77,64,17,18,0,12,0,12,7,10,0,12,0,12,1616,392,186,156,1616,392,0,12,37,36,154,83,0,12,1616,392,52,56,0,12,3,5,270,128,1285,389,0,12
"060373107012",591,127,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,47,0,12,0,12,0,12,0,12,0,12,0,12,149,69,142,92,0,12,0,12,0,12,0,12,591,127,223,86,591,127,0,12,8,14,0,12,0,12,591,127,33,55,0,12,1,4,521,132,35,41,0,12
"060374325001",1381,590,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,144,128,0,12,0,12,0,12,59,73,20,34,0,12,0,12,0,12,101,167,0,12,0,12,0,12,0,12,0,12,0,12,1442,615,0,12,1442,615,0,12,0,12,20,34,0,12,1442,615,349,247,29,47,0,12,26,43,1038,599,0,12
"060374338021",1537,232,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,77,56,4,9,0,12,0,12,58,33,18,21,0,12,0,12,9,14,32,32,7,10,0,12,27,22,37,30,0,12,0,12,1639,242,218,170,1639,242,70,85,84,49,29,32,0,12,1639,242,574,142,0,12,29,17,156,162,870,235,10,14
"060375041013",625,207,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,19,21,0,12,0,12,0,12,0,12,0,12,0,12,646,219,11,11,646,219,0,12,31,37,8,11,0,12,646,219,0,12,0,12,4,6,148,59,484,208,10,17
"060375302041",1669,352,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,191,116,87,58,0,12,0,12,54,42,13,17,0,12,0,12,10,16,0,12,0,12,0,12,22,20,0,12,0,12,0,12,1740,384,112,91,1740,384,8,14,142,118,93,77,0,12,1740,384,162,109,0,12,0,12,35,48,1543,367,0,12
"060375334022",1491,400,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,180,102,84,54,0,12,0,12,0,12,0,12,0,12,0,12,20,29,39,35,0,12,0,12,0,12,0,12,0,12,0,12,1696,455,551,383,1696,455,0,12,114,80,143,110,0,12,1696,455,0,12,0,12,0,12,22,25,1674,458,0,12
"060375320022",2546,248,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,204,80,213,98,0,12,0,12,13,14,0,12,0,12,0,12,23,17,82,53,0,12,0,12,0,12,0,12,0,12,0,12,2663,259,582,258,2663,259,72,78,269,97,272,89,0,12,2663,259,167,91,0,12,0,12,110,96,2370,291,16,26
"060375321013",1117,338,29,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,43,25,40,0,12,0,12,0,12,0,12,0,12,0,12,36,41,67,102,0,12,0,12,0,12,0,12,0,12,0,12,1203,375,332,284,1203,375,0,12,38,40,76,52,0,12,1203,375,32,42,0,12,0,12,31,36,1140,378,0,12
"060375350021",1349,273,0,12,6,9,0,12,0,12,0,12,0,12,0,12,0,12,243,68,45,38,0,12,0,12,0,12,0,12,0,12,0,12,32,25,29,32,0,12,0,12,0,12,0,12,0,12,0,12,1425,298,245,126,1425,298,0,12,60,43,126,72,0,12,1425,298,0,12,0,12,19,30,0,12,1393,303,13,21
"060375350013",1382,347,7,9,6,9,0,12,0,12,0,12,0,12,0,12,0,12,116,64,55,39,0,12,0,12,0,12,0,12,0,12,0,12,32,32,28,39,0,12,0,12,0,12,0,12,0,12,0,12,1469,369,244,168,1464,368,31,37,84,79,81,66,0,12,1469,369,0,12,0,12,159,109,0,12,1284,356,26,41
"060375338062",1090,374,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,206,133,2,8,0,12,0,12,0,12,0,12,0,12,0,12,110,80,2,8,0,12,0,12,0,12,0,12,0,12,0,12,1221,434,258,287,1222,432,1,8,30,36,300,174,0,12,1222,432,0,12,0,12,0,12,27,45,1195,450,0,12
"060375338051",2132,281,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,298,131,116,63,0,12,0,12,0,12,0,12,0,12,0,12,152,65,45,32,0,12,0,12,0,12,0,12,0,12,0,12,2310,286,409,214,2310,286,18,27,158,82,287,121,0,12,2310,286,24,25,0,12,57,66,0,12,2229,278,0,12
"060375028012",1922,404,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2135,429,254,175,2135,429,23,25,64,53,62,47,0,12,2135,429,11,19,0,12,14,23,427,241,1649,365,0,12
"060376500031",1631,327,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,56,52,0,12,0,12,0,12,32,37,0,12,0,12,0,12,0,12,33,51,2,6,0,12,15,21,0,12,0,12,0,12,1760,348,187,139,1760,348,9,15,88,80,58,54,0,12,1760,348,555,173,0,12,72,74,319,143,645,238,0,12
"060376213263",1386,191,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1391,192,64,66,1391,192,0,12,32,39,79,83,0,12,1391,192,80,63,0,12,13,20,1087,197,188,92,0,12
"060373025051",1929,418,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,72,68,60,59,139,81,23,34,0,12,22,34,0,12,0,12,46,48,21,31,24,36,59,64,0,12,0,12,0,12,0,12,2009,430,560,174,2009,430,20,27,56,67,96,71,0,12,2009,430,139,131,0,12,61,61,1072,348,716,275,0,12
"060374335032",760,244,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,174,108,13,14,0,12,0,12,0,12,0,12,0,12,0,12,6,10,75,60,0,12,0,12,0,12,0,12,0,12,0,12,790,253,189,143,790,253,13,21,5,9,76,60,0,12,790,253,31,43,0,12,0,12,17,15,742,256,0,12
"060374067021",1345,414,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,46,73,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,22,11,15,0,12,0,12,10,16,0,12,0,12,0,12,1348,440,68,62,1390,447,42,67,40,45,96,95,0,12,1497,448,87,90,0,12,26,32,198,127,1089,424,0,12
"060379006082",1045,369,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1045,367,348,226,1059,372,13,16,21,22,55,47,0,12,1059,372,120,177,0,12,445,237,180,103,303,202,0,12
"060379005073",2565,672,16,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,197,141,41,48,0,12,0,12,29,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2706,707,438,284,2706,707,18,30,0,12,173,116,0,12,2706,707,270,285,0,12,0,12,760,275,1636,657,0,12
"060375548011",1810,277,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,160,82,132,68,0,12,0,12,6,10,0,12,0,12,0,12,46,27,13,14,0,12,0,12,0,12,0,12,0,12,0,12,1949,319,411,257,1966,320,12,19,217,102,114,81,0,12,1966,320,48,52,0,12,19,31,39,39,1775,318,0,12
"060375552022",2024,451,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2163,539,109,107,2163,539,10,16,11,16,20,22,0,12,2163,539,170,111,0,12,3,6,1406,431,365,184,0,12
"060372691001",1549,331,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1659,360,71,64,1659,360,0,12,12,19,55,55,0,12,1659,360,114,167,0,12,42,51,1302,341,167,186,0,12
"060372697001",1477,276,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,32,49,26,37,0,12,0,12,0,12,0,12,0,12,0,12,1548,310,188,216,1548,310,0,12,12,23,30,46,0,12,1548,310,197,86,0,12,159,79,456,199,703,224,0,12
"060372703002",758,145,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,20,6,11,0,12,0,12,0,12,0,12,0,12,0,12,12,17,0,12,0,12,0,12,6,9,0,12,0,12,0,12,827,162,51,45,827,162,0,12,0,12,0,12,0,12,827,162,117,60,0,12,265,117,133,53,270,147,0,12
"060372717021",1241,196,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,34,0,12,0,12,0,12,1391,257,300,202,1391,257,0,12,45,50,0,12,0,12,1391,257,534,251,0,12,62,61,614,140,159,110,0,12
"060376505013",787,152,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,0,12,0,12,0,12,24,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,805,148,34,47,805,148,0,12,0,12,1,4,0,12,805,148,118,77,0,12,0,12,450,140,183,86,12,19
"060373013002",1140,186,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,72,49,0,12,12,17,0,12,0,12,0,12,1174,182,42,32,1174,182,7,11,12,14,26,25,0,12,1174,182,76,56,0,12,0,12,1013,196,85,59,0,12
"060371233032",2219,262,6,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,306,147,120,74,117,83,29,33,8,11,0,12,0,12,0,12,7,10,14,17,48,42,18,19,0,12,0,12,0,12,0,12,2307,264,501,172,2338,268,0,12,103,55,213,87,0,12,2338,268,127,73,0,12,34,33,708,154,1399,258,0,12
"060371234203",764,287,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,79,49,41,23,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,838,295,395,213,838,295,0,12,17,27,47,50,0,12,838,295,0,12,0,12,40,63,186,98,612,265,0,12
